"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
1769.7811317594,0.148265937922649,0.0727263288064845,2.03868310632269,0.0414816648754307,0.87154869016519
11.4946253457296,2.28305812088747,1.53189263083927,1.49035126543866,0.136131899469863,0.879934649128667
1704.49557235718,0.166709229566751,0.102625217793623,1.62444702336223,0.104280438125513,0.879934649128667
470.267211090083,-0.152425535500045,0.106162352708548,-1.43577767081429,0.151065615572433,0.879934649128667
979.92219478884,-0.0965969196586722,0.0846202504440859,-1.14153431538825,0.253647640390576,0.888477107917655
2705.37856368665,0.10405157304094,0.0587466846001275,1.77119055737681,0.0765290189613581,0.876872337758721
2255.84494928389,0.00507041988632049,0.0686518071095097,0.0738570490683868,0.94112413234012,0.992985531403249
2324.38713782997,0.00442285421213616,0.0656423528478691,0.0673780573098354,0.946280737215539,0.993232439793571
488.575341457705,0.117947084275823,0.109699369242386,1.07518470790122,0.282292040492403,0.891444277336277
2032.17358897962,-0.204717843289848,0.0734869315115179,-2.78577209687632,0.00534004014590498,0.666496175559112
3828.96644806976,0.0925236512379414,0.0722150481872234,1.28122397700361,0.200115006622396,0.879934649128667
1010.60132634373,-0.0637021458058131,0.108013782439699,-0.589759421131062,0.555351951377592,0.93925634360047
155.058266140343,-0.258174634022045,0.183994064472537,-1.40316827481454,0.160566665567852,0.879934649128667
1252.05638945399,-0.12396355233093,0.101029652612208,-1.22700166857697,0.219821963778628,0.883034426773207
179.486702250539,-0.102654456270112,0.230720487624385,-0.444929955406623,0.656370373976542,0.953829565167423
260.264871311772,0.225020271745761,0.162791753443918,1.38225841902538,0.16689236840045,0.879934649128667
611.044895826804,0.0613044558555165,0.0977169192339423,0.627367873814652,0.53041812141561,0.932809809347746
687.602799600376,0.056922192747209,0.133491130641102,0.426411795853668,0.669807807559404,0.955412778897479
1691.22744915084,0.0674962684860908,0.0915567359862323,0.737207019877166,0.460996465136646,0.919550834918104
70.6385747360794,-0.480667657091361,0.274923185168149,-1.74837075598908,0.0803998483749608,0.876872337758721
14.5079795933522,-0.592424073739484,0.627427960338315,-0.944210508916503,0.345062086075305,0.902986459121769
2470.66182568416,-0.0776913920562736,0.0586381137617181,-1.32492993161377,0.185194392228021,0.879934649128667
696.848551076991,0.0603882352970668,0.0988067383598228,0.611175273058321,0.541083551370622,0.935981762356422
2600.11777221647,-0.0223823806253113,0.0534126608631738,-0.419046350876392,0.67518225798327,0.956232932232237
