"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"WNT16",70.6385747360794,0.13325245674371,0.201395147728675,0.661646808508171,0.508197601443844,0.731884223307873
"HECW1",14.5079795933522,0.524339389337699,0.460960375051397,1.13749341096669,0.255332077522893,NA
"LASP1",2470.66182568416,0.10165289423928,0.0409947802952607,2.47965456838982,0.0131509717119657,0.1045011236438
"SNX11",696.848551076991,-0.0856323353760512,0.0707997846832651,-1.20949994070098,0.226470833852081,0.483020715565577
"M6PR",2600.11777221647,-0.011275473029828,0.0380786623889881,-0.296110008136439,0.767146071156307,0.893701178158501
"KLHL13",566.117017976683,-0.0430314951567821,0.0727658517217552,-0.591369359920744,0.554272965511846,0.761724784935414
"CYP26B1",82.5725596670903,0.275232407518473,0.184812308434851,1.48925366416002,0.136420584270715,0.368118140458091
"ICA1",90.4626474217391,-0.220328883823313,0.147273291210268,-1.49605459355655,0.134639429113445,0.364746383608243
"DBNDD1",1167.23470282679,0.0128793063366773,0.0568213061043769,0.22666332789005,0.820685545042224,0.920424684416002
"ALS2",1177.80648601533,-0.0136257905743148,0.0588922461627364,-0.231368159004545,0.817028799537267,0.918884257679908
"CASP10",98.3268475332564,-0.0051839059158541,0.169217162466401,-0.0306346344560848,0.975560920802641,0.991997828672639
"CFLAR",705.244214541615,-0.121424425490563,0.0742260256467028,-1.63587400015882,0.101865960491074,0.314743087153691
"TFPI",363.165272353231,-0.225610805175825,0.0967797034215815,-2.33117892698061,0.0197439268402976,0.128755292791455
"NDUFAF7",554.054340032279,0.0286201051296616,0.0732516799710491,0.390709197945671,0.696012199261202,0.853376755506913
"RBM5",2076.62832496688,-0.0278727834744805,0.0411592416741689,-0.677193804859945,0.498282997905754,0.724259228600195
"MTMR7",527.793928731348,0.122759546247725,0.0800961044887218,1.53265314251345,0.12536134017309,0.35106561342565
"SLC7A2",3507.11253181747,0.0202745471312016,0.0631691986194939,0.320956218762999,0.748243569352599,0.884550759132156
"ARF5",3059.59336281985,-0.0924582536957739,0.0663534734111036,-1.3934199514008,0.163492835942969,0.408488254232525
"SARM1",758.021935079931,-0.0181284346338314,0.082146717287566,-0.220683616246896,0.825338789306459,0.922420821107596
"POLDIP2",6631.35739344108,-0.0500062314962624,0.0423275534973652,-1.18141086276993,0.237439544789945,0.495638415673614
"PLXND1",721.519328090904,0.0214541844097602,0.0641207841455941,0.334590175332944,0.737934257115791,0.877758502197089
"AK2",9305.0723959398,-0.0654814325537792,0.0349955213263386,-1.87113750765862,0.061326023930024,0.240507234642537
"FKBP4",13296.1268615153,-0.101561242201643,0.036102662931917,-2.81312329766833,0.00490628346009894,0.0594961034286975
"KDM1A",7432.69841943198,-0.0357844802379726,0.0309335332503276,-1.15681839343695,0.247346565368709,0.506244228281607
"RBM6",1813.2550548682,-0.130659319359485,0.0478250257312285,-2.73202820828108,0.00629457514449206,0.0689641700767625
"CAMKK1",1248.59550195359,-0.201868246585219,0.0500507807821736,-4.0332686809377,5.5006325809701e-05,0.003549814174531
"RECQL",1687.17860142936,0.138165602706923,0.0582388677126331,2.37239507108329,0.0176731821720782,0.121065477033742
"VPS50",1169.70877645238,0.0706102428261917,0.0669221975766346,1.05510944623918,0.291375272274522,0.549930222871097
"HSPB6",27.0286094787727,-0.00737737667902553,0.309000780177528,-0.023874945153171,0.980952359456599,NA
"ARHGAP33",625.649749628621,-0.0500285047051805,0.077765595499149,-0.643324395371318,0.520013629932498,0.741450065113921
"NDUFAB1",3119.92102582097,-0.204515581918588,0.0739239895069492,-2.76656581013343,0.00566501494617072,0.0651801719667092
"PDK4",112.878800575947,0.454947781294045,0.165209099987765,2.75376950378482,0.00589132430269082,0.0662634198532161
"ZMYND10",17.4014716510087,0.01685850471808,0.355733826366506,0.0473907834131888,0.962201774539334,NA
"ARX",19.4178668718943,0.694347446241057,0.380640206953617,1.82415686403215,0.0681283608145063,NA
"SLC25A13",2963.22561508734,0.0744281295233101,0.0421513838475141,1.76573395057585,0.0774404941062085,0.270274591093107
"ST7",1056.63697091465,-0.0577590957148707,0.0556785062505365,-1.03736791096679,0.299564427274455,0.557794868440193
"CDC27",5548.12211138307,-0.023241546843564,0.0495675002378534,-0.468886805508401,0.639150548022613,0.819994739102725
"HCCS",536.945907792324,0.115287267415911,0.0759705037396527,1.51752669445229,0.129133759010174,0.355971174129125
"DVL2",1910.0836339441,0.129408773951099,0.0456164651667975,2.83688737121373,0.00455556789835347,0.0571022914643613
"UPF1",4652.5073124501,-0.00473446296099285,0.0443034201407451,-0.106864502694198,0.914896474628381,0.966028709157263
"SKAP2",1912.01166066448,0.0536496449202719,0.0523799422125613,1.02424024643934,0.305721813488983,0.563784065729578
"SLC25A5",15381.7393233142,-0.0870785380249401,0.0464313358773282,-1.87542607550646,0.0607341306454722,0.239121149832188
"MCUB",1274.10865606588,-0.116268218419637,0.05973704396489,-1.9463336432913,0.0516146747995796,0.219415312721038
"HOXA11",916.440619671046,-0.179279925670469,0.0676464660808662,-2.65024821039658,0.0080432655445507,0.0789899973496595
