"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ZFX",1886.74553928492,0.134057411226286,0.0566393578594352,2.36685965894922,0.0179397340575786,0.0593115980091182
"LAMP2",4642.65109218863,0.0709231844324321,0.0303866043557551,2.33402796844589,0.0195942574770834,0.0636569155581782
"ITGA2B",47.1963313101284,-0.227471061760999,0.14943261280471,-1.52223171027784,0.127951032236939,0.271687483956593
"GDE1",3441.23927378423,0.126175817337987,0.0292856777526301,4.30844791791289,1.64404178789862e-05,0.000136447526164726
"REX1BD",507.283899597404,-0.137845308969817,0.0660531627831998,-2.0868843089657,0.036898593600498,0.105222517257011
"CRLF1",68.3812791473929,-0.270389418670184,0.137707464220586,-1.96350590144526,0.0495874194327716,0.131819250589466
"OSBPL7",214.718830473459,-0.301636880739757,0.0792624384101472,-3.80554631916474,0.0001414915309686,0.000945511652137415
"TMEM98",1239.9809798343,-0.0639114597380744,0.0338129583272739,-1.89014694069293,0.0587383106407253,0.150152091630335
"MAP3K14",330.653806472116,0.158568905478638,0.0568035570234303,2.79153126648796,0.00524592890557698,0.0218798420784802
"ABCC8",37.3951910433835,0.154196849911968,0.133391384303975,1.15597308414298,0.247692166632526,0.429439134405639
"TMEM132A",668.640604934736,0.156489673541395,0.0492855872684737,3.1751609793944,0.00149753397737326,0.00752070079840548
"AP2B1",11290.87633696,-0.0773419720561107,0.0227001775468647,-3.40710868434565,0.000656549778556204,0.00368174412912616
"TAC1",83.037163175609,0.653766747390496,0.0931657223178094,7.01724551826421,2.26284785334697e-12,4.82655741902383e-11
"ZNF263",756.231521943546,-0.0627597147915059,0.045840554531397,-1.36908716382392,0.170972030240959,0.333095817267386
"CX3CL1",9.15530571900505,-1.00179479949426,0.346833695484991,-2.88840101909191,0.00387205871821895,0.016868180188313
"SPATA20",660.662214649052,0.165710750297606,0.040073151753435,4.13520631761641,3.54635879149536e-05,0.000272767962725597
"CACNA1G",49.2337537519489,0.450465886999061,0.128599514445972,3.50285838122907,0.000460294117541955,0.0026914399208125
"TNFRSF12A",435.139956819912,1.21359012705576,0.173567003853374,6.99205551811554,2.70887635239296e-12,5.73262545436979e-11
"DLX6",239.263555579208,0.215923936501554,0.0635740397273825,3.39641679886124,0.000682743100603808,0.00380828781440696
"MAP3K9",618.024399053808,0.0923123686489924,0.0504505522428141,1.82975932958476,0.0672859348199603,0.167245770909853
