"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"IBTK",3406.505341599,0.0680576207151743,0.0613240597936928,1.10980292146565,0.267083960132,0.688173349783269
"ZNF195",1072.4723339255,-0.0255628277284558,0.058890441599943,-0.434074308732651,0.664234481054401,0.912636071209966
"MYCBP2",3638.53407343748,-0.023273805611108,0.128696885373439,-0.180842026934642,0.856491574206338,0.967617879248501
"FBXL3",1603.77099147307,0.0216127637380798,0.0478587044852931,0.451595252535959,0.651560590728404,0.906751049696247
"PDK2",470.871109988931,0.101901027477588,0.0779823633018369,1.3067188933884,0.191308199604336,0.61111799360611
"ITGA3",206.288656360438,0.0663098856393781,0.121426414463389,0.546091111496758,0.585003309377652,0.877734614797548
"ZFX",1886.74553928492,-0.00682328762954906,0.0664588502145207,-0.102669360175874,0.918225392141012,0.98116759378806
"LAMP2",4642.65109218863,-0.0509367434923893,0.037175330970914,-1.37017592478847,0.170631991686748,0.585113976330442
"ITGA2B",47.1963313101284,0.0332915500632573,0.223549558866592,0.148922459216861,0.881614818937145,0.973392249823603
"GDE1",3441.23927378423,-0.114571200017023,0.0367451052939255,-3.11799895797177,0.00182083447341449,0.0594682898625756
"REX1BD",507.283899597404,0.230363314086756,0.111621869052002,2.06378298485072,0.0390382970481288,0.314616342812811
"CRLF1",68.3812791473929,0.00340684661339786,0.221161382429197,0.0154043467081715,0.987709595667209,0.997843935416864
"OSBPL7",214.718830473459,0.299513256206138,0.109811786715835,2.72751464267858,0.00638134253151068,0.123876637281709
"TMEM98",1239.9809798343,0.0265715742980549,0.0621748166605062,0.427368759977917,0.669110757754376,0.913042107385222
"MAP3K14",330.653806472116,0.0727600410857629,0.0931148429364342,0.781401104176628,0.434566621907609,0.804967433124046
"ABCC8",37.3951910433835,-0.270860406604794,0.230826710668216,-1.17343614965827,0.240620947772947,0.664491404238335
"TMEM132A",668.640604934736,-0.0182058112951495,0.0716937191381233,-0.253938720351146,0.799542900495915,0.954791811055284
"AP2B1",11290.87633696,-0.0716354594853635,0.039812004640954,-1.79934319136679,0.0719644098397191,0.414606730090241
"TAC1",83.037163175609,0.0700358721479133,0.186690579661291,0.375144114261029,0.707553290306881,0.927233129220359
"ZNF263",756.231521943546,-0.0574323948416762,0.0645942615128355,-0.889125341734325,0.373935720818437,0.766964906306671
"CX3CL1",9.15530571900505,0.588151381945673,0.521744158468541,1.1272792850658,0.259624417821573,NA
"SPATA20",660.662214649052,0.00883508443061694,0.0775685014299802,0.1139004140565,0.909316737334597,0.979778394194103
"CACNA1G",49.2337537519489,0.17442387735734,0.225866663139504,0.772242680406574,0.439970707300008,0.806150806460325
"TNFRSF12A",435.139956819912,0.267806908331499,0.126121377885485,2.12340614114335,0.0337198330418962,0.296346241782143
"DLX6",239.263555579208,0.0816665660410466,0.103889698798491,0.786089159806405,0.431815254583779,0.803259512193568
"MAP3K9",618.024399053808,0.0280054208758756,0.0937863670930138,0.298608654369786,0.765238661343352,0.943518903846607
"RALA",1349.74848038382,0.0199271823458126,0.0595469418149679,0.334646612209457,0.737891678732234,0.937788539289757
"BAIAP2L1",1492.17201786968,0.108216907674718,0.0508518040875365,2.12808394149465,0.0333301244992255,0.294676924229421
"KDM7A",935.178605414849,0.0815838592004815,0.084020640412136,0.970997826251958,0.331549361044127,0.736580522564405
"ETV1",340.897102509128,-0.899001532181289,0.113532646103221,-7.91844075724213,2.40507487837651e-15,2.49114220080984e-12
